stime,ltime,dur,mean,sum,min,max,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,srate,drate,stcpb,dtcpb,tcprtt,synack,ackdat,label
1663634824.034754,1663634824.034894,0.000140,0.00014,0.00014,0.00014,0.00014,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.034755,1663634824.034893,0.000138,0.000138,0.000138,0.000138,0.000138,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.034755,1663634824.034755,0.000000,0,0,0,0,1,0,60,0,48,0,0,0,0,3945991951,0,0,0,0,attack
1663634824.037413,1663634824.037594,0.000181,0.000181,0.000181,0.000181,0.000181,1,1,60,60,52,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.037416,1663634824.037416,0.000000,0,0,0,0,1,0,60,0,55,0,0,0,0,3945991951,0,0,0,0,attack
1663634824.037417,1663634824.037453,0.000036,0.000036,0.000036,0.000036,0.000036,1,1,60,54,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.037481,1663634824.037595,0.000114,0.000114,0.000114,0.000114,0.000114,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.037482,1663634824.037595,0.000113,0.000113,0.000113,0.000113,0.000113,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.037482,1663634824.037762,0.000280,0.00028,0.00028,0.00028,0.00028,2,1,120,58,64,64,1714285.625,3571.428467,0,3945991951,4015615031,0.000006,0.000006,0,attack
1663634824.037595,1663634824.037596,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.037596,1663634824.037767,0.000171,0.000171,0.000171,0.000171,0.000171,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.037687,1663634824.037911,0.000224,0.000224,0.000224,0.000224,0.000224,2,1,120,58,64,64,2142857,4464.285645,0,3945991951,2613238119,0.000049,0.000049,0,attack
1663634824.037766,1663634824.037914,0.000148,0.000148,0.000148,0.000148,0.000148,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.037767,1663634824.037915,0.000148,0.000148,0.000148,0.000148,0.000148,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.037888,1663634824.037892,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.037914,1663634824.038008,0.000094,0.000094,0.000094,0.000094,0.000094,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038007,1663634824.038212,0.000205,0.000205,0.000205,0.000205,0.000205,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038009,1663634824.038014,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038056,1663634824.038211,0.000155,0.000155,0.000155,0.000155,0.000155,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038171,1663634824.038214,0.000043,0.000043,0.000043,0.000043,0.000043,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038172,1663634824.038290,0.000118,0.000118,0.000118,0.000118,0.000118,2,1,120,58,64,64,4067796.5,8474.576172,0,3945991951,3474765069,0.000006,0.000006,0,attack
1663634824.038213,1663634824.038289,0.000076,0.000076,0.000076,0.000076,0.000076,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038262,1663634824.038377,0.000115,0.000115,0.000115,0.000115,0.000115,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038263,1663634824.038267,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038375,1663634824.038378,0.000003,0.000003,0.000003,0.000003,0.000003,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038377,1663634824.038625,0.000248,0.000248,0.000248,0.000248,0.000248,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038436,1663634824.038441,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038500,1663634824.038578,0.000078,0.000078,0.000078,0.000078,0.000078,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038502,1663634824.038750,0.000248,0.000248,0.000248,0.000248,0.000248,2,1,120,60,64,128,1935483.875,4032.258057,0,3945991951,678781368,0.000125,0.000125,0,attack
1663634824.038579,1663634824.038583,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038626,1663634824.038627,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038626,1663634824.038927,0.000301,0.000301,0.000301,0.000301,0.000301,1,1,60,60,40,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038707,1663634824.038712,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038749,1663634824.038926,0.000177,0.000177,0.000177,0.000177,0.000177,1,1,60,60,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038830,1663634824.039262,0.000432,0.000432,0.000432,0.000432,0.000432,1,1,60,60,42,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038831,1663634824.038835,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038872,1663634824.038927,0.000055,0.000055,0.000055,0.000055,0.000055,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.038872,1663634824.039265,0.000393,0.000393,0.000393,0.000393,0.000393,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.038873,1663634824.038907,0.000034,0.000034,0.000034,0.000034,0.000034,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041611,1663634824.041819,0.000208,0.000208,0.000208,0.000208,0.000208,2,1,120,58,64,64,2307692.25,4807.692383,0,3945991951,1114942615,0.000013,0.000013,0,attack
1663634824.041671,1663634824.041743,0.000072,0.000072,0.000072,0.000072,0.000072,1,1,60,60,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041672,1663634824.041925,0.000253,0.000253,0.000253,0.000253,0.000253,2,1,120,60,64,128,1897233.125,3952.569092,0,3945991951,3493714194,0.000145,0.000145,0,attack
1663634824.041673,1663634824.041679,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041742,1663634824.041744,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041743,1663634824.042086,0.000343,0.000343,0.000343,0.000343,0.000343,2,1,120,60,64,128,1399417,2915.451904,0,3945991951,2038780504,0.00008,0.00008,0,attack
1663634824.041744,1663634824.041750,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041819,1663634824.041923,0.000104,0.000104,0.000104,0.000104,0.000104,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.041926,1663634824.042738,0.000812,0.000812,0.000812,0.000812,0.000812,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042088,1663634824.042094,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042139,1663634824.042743,0.000604,0.000604,0.000604,0.000604,0.000604,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042140,1663634824.042744,0.000604,0.000604,0.000604,0.000604,0.000604,1,1,60,60,39,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042141,1663634824.042146,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042208,1663634824.042744,0.000536,0.000536,0.000536,0.000536,0.000536,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042209,1663634824.042762,0.000553,0.000553,0.000553,0.000553,0.000553,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042209,1663634824.042231,0.000022,0.000022,0.000022,0.000022,0.000022,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042280,1663634824.042764,0.000484,0.000484,0.000484,0.000484,0.000484,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042281,1663634824.042764,0.000483,0.000483,0.000483,0.000483,0.000483,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042282,1663634824.042287,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042326,1663634824.042765,0.000439,0.000439,0.000439,0.000439,0.000439,1,1,60,60,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042327,1663634824.042781,0.000454,0.000454,0.000454,0.000454,0.000454,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042327,1663634824.042351,0.000024,0.000024,0.000024,0.000024,0.000024,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042417,1663634824.042782,0.000365,0.000365,0.000365,0.000365,0.000365,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042419,1663634824.042782,0.000363,0.000363,0.000363,0.000363,0.000363,1,1,60,60,48,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042434,1663634824.042440,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042481,1663634824.042783,0.000302,0.000302,0.000302,0.000302,0.000302,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042482,1663634824.042783,0.000301,0.000301,0.000301,0.000301,0.000301,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042483,1663634824.042488,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042536,1663634824.042784,0.000248,0.000248,0.000248,0.000248,0.000248,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042537,1663634824.042786,0.000249,0.000249,0.000249,0.000249,0.000249,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042538,1663634824.042560,0.000022,0.000022,0.000022,0.000022,0.000022,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042602,1663634824.042785,0.000183,0.000183,0.000183,0.000183,0.000183,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042603,1663634824.042821,0.000218,0.000218,0.000218,0.000218,0.000218,1,1,60,60,48,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042603,1663634824.042630,0.000027,0.000027,0.000027,0.000027,0.000027,1,1,60,54,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042688,1663634824.042785,0.000097,0.000097,0.000097,0.000097,0.000097,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042689,1663634824.042846,0.000157,0.000157,0.000157,0.000157,0.000157,1,1,60,60,48,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042690,1663634824.043016,0.000326,0.000326,0.000326,0.000326,0.000326,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042695,1663634824.042786,0.000091,0.000091,0.000091,0.000091,0.000091,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042696,1663634824.042868,0.000172,0.000172,0.000172,0.000172,0.000172,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042697,1663634824.043137,0.000440,0.00044,0.00044,0.00044,0.00044,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042714,1663634824.042787,0.000073,0.000073,0.000073,0.000073,0.000073,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042715,1663634824.042869,0.000154,0.000154,0.000154,0.000154,0.000154,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042716,1663634824.043155,0.000439,0.000439,0.000439,0.000439,0.000439,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042738,1663634824.042846,0.000108,0.000108,0.000108,0.000108,0.000108,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042739,1663634824.042870,0.000131,0.000131,0.000131,0.000131,0.000131,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042739,1663634824.043187,0.000448,0.000448,0.000448,0.000448,0.000448,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042742,1663634824.042869,0.000127,0.000127,0.000127,0.000127,0.000127,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042742,1663634824.042871,0.000129,0.000129,0.000129,0.000129,0.000129,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.042787,1663634824.043219,0.000432,0.000432,0.000432,0.000432,0.000432,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.042820,1663634824.042870,0.000050,0.00005,0.00005,0.00005,0.00005,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045539,1663634824.045552,0.000013,0.000013,0.000013,0.000013,0.000013,1,1,60,54,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045582,1663634824.045611,0.000029,0.000029,0.000029,0.000029,0.000029,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045583,1663634824.045778,0.000195,0.000195,0.000195,0.000195,0.000195,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.045583,1663634824.045589,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045610,1663634824.045671,0.000061,0.000061,0.000061,0.000061,0.000061,1,1,60,60,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045670,1663634824.045796,0.000126,0.000126,0.000126,0.000126,0.000126,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.045672,1663634824.045677,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045796,1663634824.046032,0.000236,0.000236,0.000236,0.000236,0.000236,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.045797,1663634824.046061,0.000264,0.000264,0.000264,0.000264,0.000264,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.045963,1663634824.045969,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046033,1663634824.046063,0.000030,0.00003,0.00003,0.00003,0.00003,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046033,1663634824.046063,0.000030,0.00003,0.00003,0.00003,0.00003,1,1,60,60,49,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046034,1663634824.046039,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046063,1663634824.046064,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046065,1663634824.046222,0.000157,0.000157,0.000157,0.000157,0.000157,1,1,60,60,52,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046116,1663634824.046122,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046142,1663634824.046143,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046143,1663634824.046224,0.000081,0.000081,0.000081,0.000081,0.000081,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046194,1663634824.046199,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046223,1663634824.046343,0.000120,0.00012,0.00012,0.00012,0.00012,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046224,1663634824.046390,0.000166,0.000166,0.000166,0.000166,0.000166,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046317,1663634824.046322,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046344,1663634824.046390,0.000046,0.000046,0.000046,0.000046,0.000046,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046345,1663634824.046486,0.000141,0.000141,0.000141,0.000141,0.000141,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046345,1663634824.046350,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046391,1663634824.046611,0.000220,0.00022,0.00022,0.00022,0.00022,1,1,60,60,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046487,1663634824.046748,0.000261,0.000261,0.000261,0.000261,0.000261,1,1,60,60,42,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046569,1663634824.046574,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046612,1663634824.046613,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046613,1663634824.046749,0.000136,0.000136,0.000136,0.000136,0.000136,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046685,1663634824.046706,0.000021,0.000021,0.000021,0.000021,0.000021,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046748,1663634824.046862,0.000114,0.000114,0.000114,0.000114,0.000114,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046750,1663634824.046864,0.000114,0.000114,0.000114,0.000114,0.000114,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046816,1663634824.046838,0.000022,0.000022,0.000022,0.000022,0.000022,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046863,1663634824.046895,0.000032,0.000032,0.000032,0.000032,0.000032,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046864,1663634824.047094,0.000230,0.00023,0.00023,0.00023,0.00023,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046865,1663634824.046870,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046896,1663634824.047040,0.000144,0.000144,0.000144,0.000144,0.000144,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.046980,1663634824.047153,0.000173,0.000173,0.000173,0.000173,0.000173,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.046981,1663634824.046985,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047039,1663634824.047094,0.000055,0.000055,0.000055,0.000055,0.000055,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047093,1663634824.047390,0.000297,0.000297,0.000297,0.000297,0.000297,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.047095,1663634824.047100,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047154,1663634824.047279,0.000125,0.000125,0.000125,0.000125,0.000125,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047240,1663634824.047391,0.000151,0.000151,0.000151,0.000151,0.000151,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.047241,1663634824.047257,0.000016,0.000016,0.000016,0.000016,0.000016,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047280,1663634824.047390,0.000110,0.00011,0.00011,0.00011,0.00011,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047364,1663634824.047618,0.000254,0.000254,0.000254,0.000254,0.000254,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.047365,1663634824.047370,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.047391,1663634824.047444,0.000053,0.000053,0.000053,0.000053,0.000053,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.049998,1663634824.050019,0.000021,0.000021,0.000021,0.000021,0.000021,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050058,1663634824.050132,0.000074,0.000074,0.000074,0.000074,0.000074,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050059,1663634824.050136,0.000077,0.000077,0.000077,0.000077,0.000077,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050060,1663634824.050066,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050098,1663634824.050135,0.000037,0.000037,0.000037,0.000037,0.000037,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050099,1663634824.050171,0.000072,0.000072,0.000072,0.000072,0.000072,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050100,1663634824.050106,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050134,1663634824.050135,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050134,1663634824.050342,0.000208,0.000208,0.000208,0.000208,0.000208,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050136,1663634824.050142,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050169,1663634824.050223,0.000054,0.000054,0.000054,0.000054,0.000054,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050188,1663634824.050344,0.000156,0.000156,0.000156,0.000156,0.000156,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050189,1663634824.050195,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050301,1663634824.050304,0.000003,0.000003,0.000003,0.000003,0.000003,1,1,60,60,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050303,1663634824.050346,0.000043,0.000043,0.000043,0.000043,0.000043,1,1,60,60,56,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050304,1663634824.050310,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050344,1663634824.050346,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050347,1663634824.050525,0.000178,0.000178,0.000178,0.000178,0.000178,1,1,60,60,40,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050348,1663634824.050354,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050381,1663634824.050526,0.000145,0.000145,0.000145,0.000145,0.000145,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050382,1663634824.050583,0.000201,0.000201,0.000201,0.000201,0.000201,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050450,1663634824.050456,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050524,1663634824.050584,0.000060,0.00006,0.00006,0.00006,0.00006,1,1,60,60,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050526,1663634824.050840,0.000314,0.000314,0.000314,0.000314,0.000314,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050527,1663634824.050532,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050690,1663634824.050769,0.000079,0.000079,0.000079,0.000079,0.000079,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050692,1663634824.050841,0.000149,0.000149,0.000149,0.000149,0.000149,1,1,60,60,44,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050692,1663634824.050715,0.000023,0.000023,0.000023,0.000023,0.000023,1,1,60,54,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050767,1663634824.050769,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,59,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050770,1663634824.051195,0.000425,0.000425,0.000425,0.000425,0.000425,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050770,1663634824.050776,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050948,1663634824.050950,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.050950,1663634824.051197,0.000247,0.000247,0.000247,0.000247,0.000247,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.050951,1663634824.050957,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051001,1663634824.051141,0.000140,0.00014,0.00014,0.00014,0.00014,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051143,1663634824.051549,0.000406,0.000406,0.000406,0.000406,0.000406,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.051143,1663634824.051149,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051196,1663634824.051198,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051197,1663634824.051586,0.000389,0.000389,0.000389,0.000389,0.000389,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.051326,1663634824.051333,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051400,1663634824.051435,0.000035,0.000035,0.000035,0.000035,0.000035,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051401,1663634824.051587,0.000186,0.000186,0.000186,0.000186,0.000186,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.051401,1663634824.051408,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051436,1663634824.051604,0.000168,0.000168,0.000168,0.000168,0.000168,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051436,1663634824.051759,0.000323,0.000323,0.000323,0.000323,0.000323,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
